Handle,Title,Vendor,Size,Color,img_src,Price,tag1,tag2,tag3
walkout-wear-quilo-edition-hoodie,,,M-Medium,,https://cdn.shopify.com/s/files/1/0581/4350/6626/products/20220812085307_IMG_0045.jpg?v=1670494011,1699,jacket,New Arrival,
walkout-wear-quilo-edition-hoodie,,,L-Large,,https://cdn.shopify.com/s/files/1/0581/4350/6626/products/20220812085342_IMG_0046.jpg?v=1670494011,1699,jacket,New Arrival,
walkout-wear-quilo-edition-hoodie,,,XL-X large,,,1699,jacket,New Arrival,
walkout-wear-delta-5-hoodie,Walkout Wear Delta-4 Hoodie,WALKOUTWEAR,L,,https://cdn.shopify.com/s/files/1/0581/4350/6626/products/WhatsAppImage2021-10-23at4.44.59PM.jpg?v=1653402854,999,SJ1,,
walkout-walk-delta-4-hoodie,Walkout Walk Delta-4 Hoodie,WALKOUTWEAR,S,,https://cdn.shopify.com/s/files/1/0581/4350/6626/products/WalkoutWalkDelta-4Hoodie.jpg?v=1653402854,999,SJ1,,
walkout-walk-delta-4-hoodie,,,M,,https://cdn.shopify.com/s/files/1/0581/4350/6626/products/IMG-20211204-WA0001.jpg?v=1653402854,999,SJ1,,
walkout-walk-delta-4-hoodie,,,L,,https://cdn.shopify.com/s/files/1/0581/4350/6626/products/IMG-20211204-WA0000.jpg?v=1653402854,999,SJ1,,
walkout-walk-delta-4-hoodie,,,,,https://cdn.shopify.com/s/files/1/0581/4350/6626/products/IMG-20211204-WA0002.jpg?v=1653402854,,SJ1,,
walkout-wear-delta-3-hoodie,Walkout Wear Delta-3 Hoodie,WALKOUTWEAR,S,,https://cdn.shopify.com/s/files/1/0581/4350/6626/products/WhatsAppImage2021-10-23at3.50.36PM.jpg?v=1653402853,999,SJ1,,
walkout-wear-delta-3-hoodie,,,M,,,999,SJ1,,
walkout-wear-delta-2-hoodie,Walkout Wear Delta-2 Hoodie,WALKOUTWEAR,S,,https://cdn.shopify.com/s/files/1/0581/4350/6626/products/WhatsAppImage2021-10-23at3.48.17PM_1.jpg?v=1653402852,999,SJ1,,
walkout-wear-delta-hoodie,Walkout Wear Delta Hoodie,WALKOUTWEAR,M,,https://cdn.shopify.com/s/files/1/0581/4350/6626/products/WhatsAppImage2021-10-27at4.18.43PM.jpg?v=1653402852,999,SJ1,,
walkout-wear-delta-hoodie,,,,,https://cdn.shopify.com/s/files/1/0581/4350/6626/products/WhatsAppImage2021-10-27at4.18.42PM_1.jpg?v=1653402852,,SJ1,,
walkout-wear-gamma-2-hoodie,Walkout Wear Gamma-2 Hoodie,WALKOUTWEAR,L,,https://cdn.shopify.com/s/files/1/0581/4350/6626/products/82d3e422-4153-4cd7-bdea-e0aaa9610152.jpg?v=1653402851,999,SJ1,,
walkout-wear-gamma-hoodie,Walkout Wear Gamma Hoodie,WALKOUTWEAR,L,,https://cdn.shopify.com/s/files/1/0581/4350/6626/products/4528dad4-14a5-4ae5-8672-cdc579a774da.jpg?v=1653402850,999,SJ1,,
walkout-wear-beta-4-jacket,Walkout Wear Beta-4 Hoodie,WALKOUTWEAR,L,,https://cdn.shopify.com/s/files/1/0581/4350/6626/products/WhatsAppImage2021-10-23at3.05.09PM.jpg?v=1653402850,999,SJ1,,
walkout-wear-beta-4-jacket,,,XL,,,999,SJ1,,
walkout-wear-beta-3-jacket,Walkout Wear Beta-3 Hoodie,WALKOUTWEAR,M,,https://cdn.shopify.com/s/files/1/0581/4350/6626/products/WhatsAppImage2021-10-23at3.06.29PM.jpg?v=1653402849,999,SJ1,,
walkout-wear-beta-3-jacket,,,XL,,,999,SJ1,,
walkout-wear-beta-3-jacket,,,L,,,999,SJ1,,
walkout-wear-beta-2-jacket,Walkout Wear Beta 2 Hoodie,WALKOUTWEAR,S,,https://cdn.shopify.com/s/files/1/0581/4350/6626/products/20220812085828_IMG_0050.jpg?v=1670494010,999,SJ1,,
walkout-wear-beta-2-jacket,,,M,,https://cdn.shopify.com/s/files/1/0581/4350/6626/products/20220812085846_IMG_0051.jpg?v=1670494011,999,SJ1,,
walkout-wear-beta-2-jacket,,,L,,https://cdn.shopify.com/s/files/1/0581/4350/6626/products/20220812085922_IMG_0053.jpg?v=1670494011,999,SJ1,,
walkout-wear-beta-1-jacket,Walkout Wear Beta-1 Hoodie,WALKOUTWEAR,S,,https://cdn.shopify.com/s/files/1/0581/4350/6626/products/20220812084213_IMG_0034.jpg?v=1670494010,999,SJ1,,
walkout-wear-beta-1-jacket,,,M,,https://cdn.shopify.com/s/files/1/0581/4350/6626/products/20220812084224_IMG_0035.jpg?v=1670494010,999,SJ1,,
walkout-wear-beta-1-jacket,,,L,,https://cdn.shopify.com/s/files/1/0581/4350/6626/products/20220812084308_IMG_0036.jpg?v=1670494010,999,SJ1,,
walkout-wear-alpha-2-jacket,Walkout Wear Alpha-2 Jacket,WALKOUTWEAR,M,,https://cdn.shopify.com/s/files/1/0581/4350/6626/products/20220812090550_IMG_0060.jpg?v=1670494009,999,SJ1,,
walkout-wear-alpha-2-jacket,,,L,,https://cdn.shopify.com/s/files/1/0581/4350/6626/products/20220812090559_IMG_0061.jpg?v=1670494010,999,SJ1,,
walkout-wear-alpha-2-jacket,,,,,https://cdn.shopify.com/s/files/1/0581/4350/6626/products/20220812090644_IMG_0062.jpg?v=1670494010,,SJ1,,
walkout-wear-neon-edition-track-pant-black,Neon Edition Trekking Trousers Size-32 (Black),WALKOUTWEAR,Default Title,,https://cdn.shopify.com/s/files/1/0581/4350/6626/products/WhatsAppImage2021-10-22at6.08.06PM_1.jpg?v=1653402844,999,SJ1,,
walkout-wear-neon-edition-track-pant-black,,,,,https://cdn.shopify.com/s/files/1/0581/4350/6626/products/WhatsAppImage2021-10-22at6.08.07PM.jpg?v=1653402844,,SJ1,,
walkout-wear-neon-edition-track-pant-black,,,,,https://cdn.shopify.com/s/files/1/0581/4350/6626/products/WhatsAppImage2021-10-22at6.08.06PM.jpg?v=1653402844,,SJ1,,
walkout-wear-neon-edition-track-pant-black,,,,,https://cdn.shopify.com/s/files/1/0581/4350/6626/products/WhatsAppImage2021-10-24at11.15.17PM_ed8e24d7-c1ea-4e2c-8c99-5a3178f89b13.jpg?v=1653402844,,SJ1,,
walkoutwear-chromo-lonzo-edition-trekking-pant,Chromo Lonzo Edition Trekking Pant Size-32 (Black),WALKOUTWEAR,Default Title,,https://cdn.shopify.com/s/files/1/0581/4350/6626/products/1669907274188.jpg?v=1671709291,999,Saleproduct,Salewinter,WT1
walkoutwear-chromo-lonzo-edition-trekking-pant,,,,,https://cdn.shopify.com/s/files/1/0581/4350/6626/products/1669907274198.jpg?v=1671709291,,Saleproduct,Salewinter,WT1
walkoutwear-chromo-lonzo-edition-trekking-pant,,,,,https://cdn.shopify.com/s/files/1/0581/4350/6626/products/1669907274211.jpg?v=1671709291,,Saleproduct,Salewinter,WT1
walkoutwear-chromo-lonzo-edition-trekking-pant,,,,,https://cdn.shopify.com/s/files/1/0581/4350/6626/products/1669907274222.jpg?v=1671709292,,Saleproduct,Salewinter,WT1
walkoutwear-chromo-lonzo-edition-trekking-pant,,,,,https://cdn.shopify.com/s/files/1/0581/4350/6626/products/1669907274234.jpg?v=1671709292,,Saleproduct,Salewinter,WT1
walkout-wear-kasol-edition-trekking-trouser,Kasol Edition Trekking Trouser,WALKOUTWEAR,30,,https://cdn.shopify.com/s/files/1/0581/4350/6626/products/IMG_8912.jpg?v=1671712542,1999,Saleproduct,Salewinter,WT1
walkout-wear-kasol-edition-trekking-trouser,,,32,,https://cdn.shopify.com/s/files/1/0581/4350/6626/products/IMG_8913.jpg?v=1671712542,1999,Saleproduct,Salewinter,WT1
walkout-wear-kasol-edition-trekking-trouser,,,34,,https://cdn.shopify.com/s/files/1/0581/4350/6626/products/IMG_8917.jpg?v=1671712542,1999,Saleproduct,Salewinter,WT1
walkout-wear-kasol-edition-trekking-trouser,,,36,,https://cdn.shopify.com/s/files/1/0581/4350/6626/products/IMG_8914.jpg?v=1671712542,1999,Saleproduct,Salewinter,WT1
walkout-wear-kasol-edition-trekking-trouser,,,,,https://cdn.shopify.com/s/files/1/0581/4350/6626/products/IMG_8915.jpg?v=1671712542,,Saleproduct,Salewinter,WT1
walkout-wear-kamet-track-trekking-trouser,Kamet Edition Trekking Trouser (Green),WALKOUTWEAR,30-Medium,,https://cdn.shopify.com/s/files/1/0581/4350/6626/products/20220906062628_IMG_0004.jpg?v=1671711244,999,Saleproduct,Salewinter,WT1
walkout-wear-kamet-track-trekking-trouser,,,32-Large,,https://cdn.shopify.com/s/files/1/0581/4350/6626/products/20220906062708_IMG_0005.jpg?v=1671711244,999,Saleproduct,Salewinter,WT1
walkout-wear-kamet-track-trekking-trouser,,,34-X Large,,https://cdn.shopify.com/s/files/1/0581/4350/6626/products/20220906062921_IMG_0006.jpg?v=1671711244,999,Saleproduct,Salewinter,WT1
walkout-wear-kamet-track-trekking-trouser,,,36-XX Large,,,999,Saleproduct,Salewinter,WT1
walkout-wear-rakaposhi-trekking-trouser,Rakaposhi Edition Trekking Trouser,WALKOUTWEAR,30-Medium,Black,https://cdn.shopify.com/s/files/1/0581/4350/6626/products/custom_resized_054dbf02-1c81-42b3-9a92-dc7754333dc3.jpg?v=1670494004,999,Saleproduct,Salewinter,WT1
walkout-wear-rakaposhi-trekking-trouser,,,30-Medium,Grey,https://cdn.shopify.com/s/files/1/0581/4350/6626/products/custom_resized_36a50a0a-2dd9-4159-90f0-392d8c371591.jpg?v=1670494005,999,Saleproduct,Salewinter,WT1
walkout-wear-rakaposhi-trekking-trouser,,,32-Large,Black,https://cdn.shopify.com/s/files/1/0581/4350/6626/products/custom_resized_1d9b0ad7-a817-462d-82c3-7d988b036491.jpg?v=1670494005,999,Saleproduct,Salewinter,WT1
walkout-wear-rakaposhi-trekking-trouser,,,32-Large,Grey,https://cdn.shopify.com/s/files/1/0581/4350/6626/products/custom_resized_a0c5e54b-20c1-4f4c-9221-475c008d9445.jpg?v=1670494005,999,Saleproduct,Salewinter,WT1
walkout-wear-rakaposhi-trekking-trouser,,,34-X Large,Black,https://cdn.shopify.com/s/files/1/0581/4350/6626/products/custom_resized_0e0abbfd-7859-49bf-b754-d26414fed68e.jpg?v=1670494005,999,Saleproduct,Salewinter,WT1
walkout-wear-rakaposhi-trekking-trouser,,,34- X Large,Grey,https://cdn.shopify.com/s/files/1/0581/4350/6626/products/20220907040948_IMG_0021.jpg?v=1670494006,999,Saleproduct,Salewinter,WT1
walkout-wear-rakaposhi-trekking-trouser,,,36- XX Large,Black,,999,Saleproduct,Salewinter,WT1
walkoutwear-everest-edition-trekking-pant-1,Everest Edition Trekking Trousers Size-32 (Black-Green),WALKOUTWEAR,Default Title,,https://cdn.shopify.com/s/files/1/0581/4350/6626/products/walkoutwear-everest-edition-trekking-trousers.jpg?v=1653402834,999,WT1,,
walkoutwear-everest-edition-trekking-pant-1,,,,,https://cdn.shopify.com/s/files/1/0581/4350/6626/products/walkoutwear-everest-edition-trekking-trousers-2.jpg?v=1653402834,,WT1,,
walkoutwear-everest-edition-trekking-pant-1,,,,,https://cdn.shopify.com/s/files/1/0581/4350/6626/products/walkoutwear-everest-edition-trekking-trousers-5.jpg?v=1653402834,,WT1,,
walkoutwear-everest-edition-trekking-pant-1,,,,,https://cdn.shopify.com/s/files/1/0581/4350/6626/products/walkoutwear-everest-edition-trekking-trousers-4.jpg?v=1653402835,,WT1,,
walkoutwear-everest-edition-trekking-pant-1,,,,,https://cdn.shopify.com/s/files/1/0581/4350/6626/products/walkoutwear-everest-edition-trekking-trousers-3.jpg?v=1653402835,,WT1,,
walkoutwear-everest-edition-trekking-pant-1,,,,,https://cdn.shopify.com/s/files/1/0581/4350/6626/products/walkoutwear-everest-edition-trekking-trousers-1.jpg?v=1653402835,,WT1,,
walkoutwear-mens-water-repellent-regular-fit-hoodie-with-soft-inside-fleece,Walkout Wear Storm Edition Hoodie,WALKOUTWEAR,M,Black,https://cdn.shopify.com/s/files/1/0581/4350/6626/products/WhatsAppImage2021-10-27at2.29.54PM.jpg?v=1653402833,1599,jacket,,
walkoutwear-mens-water-repellent-regular-fit-hoodie-with-soft-inside-fleece,,,M,Green,,1599,jacket,,
walkoutwear-mens-water-repellent-regular-fit-hoodie-with-soft-inside-fleece,,,M,Cream,,1599,jacket,,
walkoutwear-mens-water-repellent-regular-fit-hoodie-with-soft-inside-fleece,,,M,Blue,,1599,jacket,,
walkoutwear-mens-water-repellent-regular-fit-hoodie-with-soft-inside-fleece,,,L,Black,,1599,jacket,,
walkoutwear-mens-water-repellent-regular-fit-hoodie-with-soft-inside-fleece,,,L,Green,,1599,jacket,,
walkoutwear-mens-water-repellent-regular-fit-hoodie-with-soft-inside-fleece,,,L,Cream,,1599,jacket,,
walkoutwear-mens-water-repellent-regular-fit-hoodie-with-soft-inside-fleece,,,L,Blue,,1599,jacket,,
walkoutwear-mens-water-repellent-regular-fit-hoodie-with-soft-inside-fleece,,,XL,Black,,1599,jacket,,
walkoutwear-mens-water-repellent-regular-fit-hoodie-with-soft-inside-fleece,,,XL,Green,,1599,jacket,,
walkoutwear-mens-water-repellent-regular-fit-hoodie-with-soft-inside-fleece,,,XL,Cream,,1599,jacket,,
walkoutwear-mens-water-repellent-regular-fit-hoodie-with-soft-inside-fleece,,,XL,Blue,,1599,jacket,,
walkoutwear-mens-water-repellent-regular-fit-hoodie-with-soft-inside-fleece,,,XXL,Black,,1599,jacket,,
walkoutwear-mens-water-repellent-regular-fit-hoodie-with-soft-inside-fleece,,,XXL,Green,,1599,jacket,,
walkoutwear-mens-water-repellent-regular-fit-hoodie-with-soft-inside-fleece,,,XXL,Cream,,1599,jacket,,
walkoutwear-mens-water-repellent-regular-fit-hoodie-with-soft-inside-fleece,,,XXL,Blue,,1599,jacket,,
mens-woolen-black-jacket,Men's Woolen Black Jacket,WALKOUTWEAR,S,,https://cdn.shopify.com/s/files/1/0581/4350/6626/products/20220812085005_IMG_0042.jpg?v=1670494004,1299,jacket,New Arrival,
mens-woolen-black-jacket,,,M,,https://cdn.shopify.com/s/files/1/0581/4350/6626/products/20220812085037_IMG_0043.jpg?v=1670494004,1299,jacket,New Arrival,
mens-woolen-black-jacket,,,L,,https://cdn.shopify.com/s/files/1/0581/4350/6626/products/20220812084933_IMG_0040.jpg?v=1670494004,1299,jacket,New Arrival,
mens-woolen-black-jacket,,,XL,,,1299,jacket,New Arrival,
walkoutwear-flykra-edition-hoodie,Walkoutwear Flykra Edition Hoodie,WALKOUTWEAR,S,,https://cdn.shopify.com/s/files/1/0581/4350/6626/products/IMG_20210926_204904.jpg?v=1653402831,1699,home,jacket,
walkoutwear-flykra-edition-hoodie,,,M,,https://cdn.shopify.com/s/files/1/0581/4350/6626/products/IMG_20210926_205017.jpg?v=1653402831,1699,home,jacket,
walkoutwear-flykra-edition-hoodie,,,L,,https://cdn.shopify.com/s/files/1/0581/4350/6626/products/IMG_20210926_204921.jpg?v=1653402831,1699,home,jacket,
walkoutwear-flykra-edition-hoodie,,,XL,,,1699,home,jacket,
mens-woolen-yellow-jacket,Men's Woolen Yellow Jacket,WALKOUTWEAR,S,,https://cdn.shopify.com/s/files/1/0581/4350/6626/products/20220812083932_IMG_0031.jpg?v=1670494003,999,jacket,,
mens-woolen-yellow-jacket,,,M,,https://cdn.shopify.com/s/files/1/0581/4350/6626/products/20220812084046_IMG_0033.jpg?v=1670494003,999,jacket,,
mens-woolen-yellow-jacket,,,L,,https://cdn.shopify.com/s/files/1/0581/4350/6626/products/20220812084001_IMG_0032.jpg?v=1670494003,999,jacket,,
mens-woolen-yellow-jacket,,,XL,,,999,jacket,,
